Reject Rate,RMSE Accepted,RMSE Rejected,Improvement
0.0,2.2249335701566126,,0.0
0.009370816599732263,2.214640086105407,3.3131018841412443,-0.46264230938279716
0.020080321285140562,2.2232883670639265,2.3052194810796967,-0.07394391970859224
0.025435073627844713,2.218340164912182,2.4775650974168997,-0.2963416675836492
0.03346720214190094,2.2201452067778202,2.3632215045361344,-0.2152137683128828
0.04685408299866131,2.23092987155971,2.1029516673278925,0.2695047386369913
0.05220883534136546,2.2292534261248735,2.1465115695020334,0.19415662679568566
0.06693440428380187,2.22688561671292,2.197722041161689,0.08773504892418094
0.07362784471218206,2.237195990435271,2.0706500277415003,0.5511364673146248
0.08433734939759036,2.256579893431553,1.8813449174572652,1.422349129853475
0.08835341365461848,2.2564898178675667,1.899330468775404,1.418300669027744
0.09370816599732262,2.2585296249801337,1.900011725649132,1.5099801303800813
0.09906291834002677,2.2447981850197154,2.0442729511989337,0.892818335322456
0.11646586345381527,2.252062466512193,2.0191281495280773,1.2193126446319316
0.12717536813922356,2.2526348544799384,2.0348152819586307,1.2450387146334376
