Reject Rate,RMSE Accepted,RMSE Rejected,Improvement
0.0,2.2249335701566126,,0.0
0.009370816599732263,2.2198023877181985,2.7673728565032705,-0.2306218265228012
0.018741633199464525,2.212373779429511,2.882528327511278,-0.5645018303273422
0.029451137884872823,2.136711555458474,5.132249963618002,-3.96515275248999
0.038821954484605084,2.127997996130548,4.624924678801953,-4.356785089059598
0.049531459170013385,2.0738940518424487,5.123259462131117,-6.788495636008239
0.058902275769745646,2.049964466602411,5.020462656488517,-7.864014723904118
0.06961178045515395,2.0243972992852295,4.905177959687599,-9.013135203729586
0.07898259705488621,2.0150162771496145,4.67278268183144,-9.434766764394773
0.08969210174029452,1.9817257392952192,4.693311555018519,-10.93101538506941
0.09906291834002677,1.9900075420159713,4.361490555814069,-10.55878841920233
0.10977242302543508,2.010131842619906,3.966923189814054,-9.654298466159895
0.11914323962516733,2.027994302465287,3.6809564706160782,-8.851467312683093
0.12985274431057564,2.048765334557294,3.40544236540978,-7.917909908066082
0.1392235609103079,2.0695445838674305,3.185655860386845,-6.9839831792481055
