Reject Rate,RMSE Accepted,RMSE Rejected,Improvement
0.0,2.2249335701566126,,0.0
0.009370816599732263,2.178190729762717,7.166319554654113,-2.100864539097462
0.018741633199464525,2.1248808332411393,7.463409010088187,-4.496886480454814
0.029451137884872823,2.0963576784903544,6.462093636431043,-5.778864294685788
0.038821954484605084,2.0876277282931355,5.6244368273282275,-6.171233321532932
0.049531459170013385,2.0778673807849777,5.047014501342049,-6.6099137225604
0.058902275769745646,2.073052199243854,4.651583655421828,-6.826332837526819
0.06961178045515395,2.066710726429736,4.339642731506213,-7.111351361188703
0.07898259705488621,2.0581285363749693,4.170049896288317,-7.49707928447958
0.08969210174029452,2.048093878668613,4.019724468840787,-7.948088601834156
0.09906291834002677,2.039649348852659,3.910018447691221,-8.327629363375172
0.10977242302543508,2.056547656860065,3.5905022572566647,-7.568132170557113
0.11914323962516733,2.075961187256672,3.3263248954168483,-6.695587899707703
0.12985274431057564,2.0977177137699887,3.0774109583144016,-5.717737288564045
0.1392235609103079,2.1175809075963876,2.8886620511780063,-4.824982821966612
