Reject Rate,RMSE Accepted,RMSE Rejected,Improvement
0.0,2.2249335701566126,,0.0
0.009370816599732263,2.2033432991194344,4.507333651229765,-0.9703782318165355
0.018741633199464525,2.1328433112852068,7.04651640963809,-4.139011613947812
0.029451137884872823,2.128924780332234,5.38885959846001,-4.315130622871613
0.038821954484605084,2.1174238890047783,4.886724986260658,-4.832040048021153
0.049531459170013385,2.0972399070313443,4.675271430127984,-5.739212389890812
0.058902275769745646,2.090413390309247,4.374199170899751,-6.046031290628457
0.06961178045515395,2.053585370644128,4.515068159794629,-7.701272604755729
0.07898259705488621,2.029255700852804,4.506736520682384,-8.79477355766784
0.08969210174029452,2.0000107758522976,4.507732079513841,-10.109191452780443
0.09906291834002677,2.017307686527848,4.113206809104706,-9.3317789984242
0.10977242302543508,2.037759118806612,3.7428727182999117,-8.412586059224477
0.11914323962516733,2.056167678512985,3.4726634207353446,-7.58521035896582
0.12985274431057564,2.0767663169496746,3.2178069163886733,-6.659401215134192
0.1392235609103079,2.0953155645872363,3.0263218161288132,-5.82570227300101
