Reject Rate,RMSE Accepted,RMSE Rejected,Improvement
0.0,2.2249335701566126,,0.0
0.03346720214190094,2.2413911968638995,1.7496373108501784,0.7396907003443006
0.030789825970548863,2.224973496482709,2.2236767588481867,0.0017944951989548688
0.038821954484605084,2.2350314616410847,1.9749237051272879,0.45385136976297474
0.050870147255689425,2.213823952850113,2.4322156404278794,-0.49932355084729585
0.058902275769745646,2.2375542373687525,2.023289728108109,0.5672379338162203
0.058902275769745646,2.2375844863414636,2.022806432021381,0.5685974787984537
0.07362784471218206,2.2638128760231004,1.7357612127091708,1.7474367049867063
0.08835341365461848,2.2486451390741027,1.9802732908716003,1.06572030893583
0.08969210174029452,2.2272507293055575,2.20141613401807,0.10414509358954523
0.09370816599732262,2.2359150795081186,2.1187266868570473,0.49356571804222477
0.10977242302543508,2.2677205554541167,1.8779415552439256,1.923067990497004
0.11646586345381527,2.2662973055575653,1.9111397153907652,1.859099793170051
0.13386880856760375,2.273112374052742,1.9132167089486583,2.1654041514928455
0.14323962516733602,2.261410810360072,2.006751946509754,1.6394754743572777
