Reject Rate,RMSE Accepted,RMSE Rejected,Improvement
0.0,2.2249335701566126,,0.0
0.009370816599732263,2.20289804409768,4.554403467815231,-0.9903902909506457
0.018741633199464525,2.1953919164628126,3.771650152839148,-1.3277544143360913
0.029451137884872823,2.1434901741349206,4.908863666326011,-3.6604866371789813
0.038821954484605084,2.118491553591978,4.860291083722388,-4.7840536900677915
0.049531459170013385,2.113318562157709,4.366735075000449,-5.016554628687059
0.058902275769745646,2.10675491527921,4.113106169675107,-5.311558801689699
0.06961178045515395,2.1023047937122223,3.863914332249908,-5.511570236937837
0.07898259705488621,2.058061569467957,4.17083079852602,-7.500089122971406
0.08969210174029452,2.0273517756743304,4.230241335051418,-8.880345783464199
0.09906291834002677,2.04496662815066,3.861659948129665,-8.088643383329634
0.10977242302543508,2.0657195675425744,3.5161202986728983,-7.155899158051322
0.11914323962516733,2.0847033452756265,3.2616918619733406,-6.302670190333609
0.12985274431057564,2.1056272857716696,3.0244086717051997,-5.362240292708834
0.1392235609103079,2.124521573378888,2.8457500502342765,-4.513033473204174
